x,y,z,target
0.504695,0.931441,0.103556,human_arms_out0
0.483167,0.26717,0.071055,human_arms_out0
0.75615,0.892985,0.081767,human_arms_out0
0.535597,0.740796,0.071914,human_arms_out0
0.552214,0.780468,0.100445,human_arms_out0
0.483996,0.824363,0.06985,human_arms_out0
0.593495,0.804017,0.066643,human_arms_out0
0.485503,0.299281,0.036565,human_arms_out0
0.54106,0.352643,0.079868,human_arms_out0
0.423634,0.498667,0.133939,human_arms_out0
0.421797,0.02564,0.18364,human_arms_out0
0.504695,0.899391,0.063213,human_arms_out0
0.662099,0.841361,0.047139,human_arms_out0
0.435231,0.188133,0.102291,human_arms_out0
0.426506,0.87277,0.120373,human_arms_out0
0.436613,0.754148,0.13863,human_arms_out0
0.479141,0.306386,0.106263,human_arms_out0
0.728209,0.860779,0.119614,human_arms_out0
0.403607,0.524057,0.133939,human_arms_out0
0.515886,0.548834,0.059973,human_arms_out0
0.449607,0.328581,0.095215,human_arms_out0
0.275107,0.836161,0.126713,human_arms_out0
0.683953,0.840124,0.129814,human_arms_out0
0.523476,0.345616,0.032772,human_arms_out0
0.795609,0.892543,0.118731,human_arms_out0
0.416117,0.816577,0.047283,human_arms_out0
0.54106,0.143362,0.09379,human_arms_out0
0.388871,0.473818,0.129326,human_arms_out0
0.520502,0.641168,0.087882,human_arms_out0
0.392639,0.058732,0.090007,human_arms_out0
0.51876,0.819434,0.077651,human_arms_out0
0.460003,0.429937,0.04827,human_arms_out0
0.38788,0.405807,0.030188,human_arms_out0
0.421797,0.05037,0.080539,human_arms_out0
0.16852,0.920895,0.13797,human_arms_out0
0.487788,0.422789,0.030188,human_arms_out0
0.240655,0.890961,0.093054,human_arms_out0
0.432962,0.569695,0.083207,human_arms_out0
0.429982,0.427889,0.030188,human_arms_out0
0.51132,0.647153,0.038732,human_arms_out0
0.42973,0.308808,0.117735,human_arms_out0
0.393745,0.717958,0.061025,human_arms_out0
0.385484,0.432519,0.087454,human_arms_out0
0.461482,0.444671,0.106463,human_arms_out0
0.072742,0.951301,0.172251,human_arms_out0
0.385484,0.247819,0.049029,human_arms_out0
0.397011,0.802156,0.118055,human_arms_out0
0.390672,0.761422,0.0656,human_arms_out0
0.54106,0.322353,0.117461,human_arms_out0
0.409414,0.694455,0.141468,human_arms_out0
0.468571,0.409544,0.044012,human_arms_out0
0.54106,0.18258,0.051823,human_arms_out0
0.533926,0.729781,0.067178,human_arms_out0
0.463246,0.528434,0.097593,human_arms_out0
0.516734,0.220762,0.042993,human_arms_out0
0.249224,0.848286,0.074818,human_arms_out0
0.385484,0.458924,0.100433,human_arms_out0
0.467875,0.9448,0.047549,human_arms_out0
0.387525,0.065147,0.090718,human_arms_out0
0.85552,0.950266,0.15977,human_arms_out0
0.810283,0.938831,0.126795,human_arms_out0
0.475218,0.569695,0.072833,human_arms_out0
0.744823,0.894533,0.079053,human_arms_out0
0.522748,0.656001,0.074318,human_arms_out0
0.526449,0.680442,0.074702,human_arms_out0
0.401914,0.766158,0.030188,human_arms_out0
0.436229,0.801297,0.039644,human_arms_out0
0.390918,0.735848,0.063566,human_arms_out0
0.348604,0.795946,0.103301,human_arms_out0
0.399981,0.025,0.076758,human_arms_out0
0.193316,0.88639,0.072353,human_arms_out0
0.49632,0.159432,0.100693,human_arms_out0
0.8562,0.939723,0.142027,human_arms_out0
0.469138,0.855011,0.062066,human_arms_out0
0.517265,0.544051,0.123566,human_arms_out0
0.446216,0.295249,0.051023,human_arms_out0
0.417086,0.569966,0.104671,human_arms_out0
0.165093,0.884429,0.117028,human_arms_out0
0.143393,0.901795,0.089806,human_arms_out0
0.389524,0.476085,0.130672,human_arms_out0
0.385484,0.313319,0.101139,human_arms_out0
0.475546,0.341472,0.050872,human_arms_out0
0.47842,0.585634,0.1349,human_arms_out0
0.385484,0.241782,0.066584,human_arms_out0
0.535695,0.807847,0.076988,human_arms_out0
0.458589,0.454849,0.133928,human_arms_out0
0.491125,0.800918,0.039454,human_arms_out0
0.105689,0.930332,0.156131,human_arms_out0
0.527754,0.507655,0.091345,human_arms_out0
0.536997,0.14581,0.099154,human_arms_out0
0.52126,0.279593,0.038177,human_arms_out0
0.481045,0.287932,0.100958,human_arms_out0
0.465737,0.694569,0.030188,human_arms_out0
0.22667,0.900229,0.07344,human_arms_out0
0.431293,0.586199,0.055277,human_arms_out0
0.450463,0.910135,0.037969,human_arms_out0
0.413362,0.593572,0.069499,human_arms_out0
0.399564,0.68104,0.047006,human_arms_out0
0.15734,0.913263,0.088952,human_arms_out0
0.398769,0.094698,0.093995,human_arms_out0
0.504747,0.041966,0.071075,human_arms_out0
0.472276,0.82329,0.056909,human_arms_out0
0.47031,0.817449,0.090012,human_arms_out0
0.428902,0.450002,0.030188,human_arms_out0
0.494287,0.158632,0.065058,human_arms_out0
0.499654,0.440742,0.132481,human_arms_out0
0.128237,0.929588,0.100997,human_arms_out0
0.385484,0.175174,0.079429,human_arms_out0
0.489696,0.20343,0.073619,human_arms_out0
0.172035,0.88267,0.103693,human_arms_out0
0.516643,0.072931,0.055095,human_arms_out0
0.503918,0.941383,0.057667,human_arms_out0
0.606104,0.808741,0.076461,human_arms_out0
0.385484,0.388942,0.10801,human_arms_out0
0.405633,0.790676,0.034333,human_arms_out0
0.415888,0.577562,0.124599,human_arms_out0
0.605177,0.808439,0.075378,human_arms_out0
0.414203,0.58826,0.104311,human_arms_out0
0.54106,0.162528,0.062688,human_arms_out0
0.623519,0.857434,0.075379,human_arms_out0
0.428039,0.122691,0.04982,human_arms_out0
0.504695,0.931699,0.09928,human_arms_out0
0.407156,0.732845,0.143827,human_arms_out0
0.428957,0.604694,0.050257,human_arms_out0
0.474025,0.356397,0.08112,human_arms_out0
0.429606,0.570162,0.070634,human_arms_out0
0.787589,0.888195,0.123483,human_arms_out0
0.417755,0.612739,0.048073,human_arms_out0
0.662954,0.875774,0.07672,human_arms_out0
0.460592,0.855011,0.080695,human_arms_out0
0.483996,0.852331,0.064401,human_arms_out0
0.447367,0.906967,0.139988,human_arms_out0
0.517377,0.360206,0.031577,human_arms_out0
0.0663,0.961978,0.164917,human_arms_out0
0.427876,0.363008,0.031364,human_arms_out0
0.537821,0.423315,0.130511,human_arms_out0
0.385484,0.154328,0.079586,human_arms_out0
0.457548,0.406275,0.115414,human_arms_out0
0.513262,0.025,0.109953,human_arms_out0
0.423351,0.071975,0.068832,human_arms_out0
0.451646,0.348626,0.121088,human_arms_out0
0.472186,0.855011,0.094177,human_arms_out0
0.730332,0.870469,0.069067,human_arms_out0
0.483996,0.85058,0.096296,human_arms_out0
0.454049,0.569695,0.110838,human_arms_out0
0.50476,0.905678,0.097902,human_arms_out0
0.218949,0.861123,0.091452,human_arms_out0
0.787134,0.88926,0.113121,human_arms_out0
0.54106,0.344178,0.103047,human_arms_out0
0.405494,0.643498,0.041298,human_arms_out0
0.403764,0.65449,0.044404,human_arms_out0
0.806106,0.932368,0.105256,human_arms_out0
0.412707,0.688534,0.030188,human_arms_out0
0.54106,0.2475,0.085001,human_arms_out0
0.442506,0.855011,0.086488,human_arms_out0
0.524992,0.429153,0.030188,human_arms_out0
0.25421,0.855078,0.131543,human_arms_out0
0.385484,0.398755,0.079158,human_arms_out0
0.510672,0.439635,0.030188,human_arms_out0
0.124187,0.902351,0.134962,human_arms_out0
0.47546,0.818339,0.084221,human_arms_out0
0.387279,0.318006,0.118755,human_arms_out0
0.515109,0.055562,0.085071,human_arms_out0
0.463246,0.463984,0.033259,human_arms_out0
0.437768,0.212933,0.105037,human_arms_out0
0.836556,0.917892,0.109943,human_arms_out0
0.473821,0.928819,0.136767,human_arms_out0
0.54106,0.397392,0.126895,human_arms_out0
0.453388,0.370936,0.030755,human_arms_out0
0.471341,0.818692,0.048341,human_arms_out0
0.179719,0.887255,0.076255,human_arms_out0
0.614879,0.844931,0.124812,human_arms_out0
0.248523,0.88179,0.136265,human_arms_out0
0.716901,0.858395,0.135517,human_arms_out0
0.435995,0.195442,0.054573,human_arms_out0
0.481268,0.285637,0.112524,human_arms_out0
0.512548,0.05654,0.068947,human_arms_out0
0.54106,0.235863,0.071691,human_arms_out0
0.54106,0.353323,0.071859,human_arms_out0
0.387322,0.824347,0.048592,human_arms_out0
0.171806,0.883518,0.097663,human_arms_out0
0.504747,0.032596,0.116909,human_arms_out0
0.417305,0.233405,0.041317,human_arms_out0
0.527893,0.689955,0.103524,human_arms_out0
0.405469,0.747202,0.030188,human_arms_out0
0.057209,0.966468,0.164749,human_arms_out0
0.194729,0.871879,0.100787,human_arms_out0
0.495633,0.644716,0.039394,human_arms_out0
0.225931,0.870342,0.059424,human_arms_out0
0.402604,0.172214,0.046017,human_arms_out0
0.488618,0.569488,0.083751,human_arms_out0
0.504695,0.90879,0.107046,human_arms_out0
0.410866,0.364823,0.031225,human_arms_out0
0.54106,0.308671,0.047274,human_arms_out0
0.055188,0.943158,0.146622,human_arms_out0
0.48332,0.487413,0.133939,human_arms_out0
0.385484,0.290179,0.048325,human_arms_out0
0.406881,0.770103,0.030188,human_arms_out0
0.332103,0.8389,0.122469,human_arms_out0
0.431296,0.321579,0.119151,human_arms_out0
0.300204,0.857878,0.12419,human_arms_out0
0.488864,0.510513,0.133939,human_arms_out0
0.405848,0.641204,0.069748,human_arms_out0
0.525439,0.673735,0.114757,human_arms_out0
0.537242,0.469156,0.031904,human_arms_out0
0.463246,0.508446,0.13347,human_arms_out0
0.47391,0.569488,0.113005,human_arms_out0
0.577213,0.796591,0.064852,human_arms_out0
0.385484,0.16416,0.084077,human_arms_out0
0.426028,0.94494,0.12844,human_arms_out0
0.504695,0.913114,0.11491,human_arms_out0
0.47472,0.349561,0.098049,human_arms_out0
0.40433,0.236083,0.041112,human_arms_out0
0.221476,0.856733,0.117132,human_arms_out0
0.316806,0.8193,0.040432,human_arms_out0
0.385484,0.156879,0.067343,human_arms_out0
0.502703,0.587608,0.054895,human_arms_out0
0.109543,0.934598,0.107338,human_arms_out0
0.54106,0.184998,0.071843,human_arms_out0
0.463298,0.474848,0.09784,human_arms_out0
0.504681,0.687647,0.030188,human_arms_out0
0.480019,0.855011,0.088816,human_arms_out0
0.531118,0.223046,0.107881,human_arms_out0
0.437695,0.889966,0.137141,human_arms_out0
0.501668,0.086583,0.070819,human_arms_out0
0.770215,0.920973,0.118963,human_arms_out0
0.512813,0.048183,0.125125,human_arms_out0
0.3936,0.71885,0.040247,human_arms_out0
0.485022,0.249007,0.097287,human_arms_out0
0.386835,0.128019,0.049411,human_arms_out0
0.459883,0.562349,0.057668,human_arms_out0
0.39096,0.32624,0.034188,human_arms_out0
0.408683,0.623278,0.05648,human_arms_out0
0.463246,0.467092,0.041992,human_arms_out0
0.390171,0.81551,0.070063,human_arms_out0
0.487231,0.428974,0.131151,human_arms_out0
0.446449,0.412637,0.129248,human_arms_out0
0.61747,0.818806,0.037981,human_arms_out0
0.421797,0.044545,0.073731,human_arms_out0
0.535924,0.774476,0.050894,human_arms_out0
0.344473,0.837267,0.114897,human_arms_out0
0.303666,0.86082,0.086324,human_arms_out0
0.459002,0.651236,0.037624,human_arms_out0
0.339673,0.835959,0.121364,human_arms_out0
0.4931,0.605887,0.049933,human_arms_out0
0.513048,0.478625,0.034631,human_arms_out0
0.466001,0.695831,0.030188,human_arms_out0
0.204788,0.86763,0.095032,human_arms_out0
0.497266,0.569488,0.091336,human_arms_out0
0.409836,0.546634,0.099546,human_arms_out0
0.404168,0.651924,0.038873,human_arms_out0
0.41548,0.566236,0.072873,human_arms_out0
0.486815,0.382703,0.125922,human_arms_out0
0.430776,0.508415,0.04289,human_arms_out0
0.503453,0.76149,0.135451,human_arms_out0
0.316336,0.835464,0.123205,human_arms_out0
0.54106,0.259015,0.101125,human_arms_out0
0.412127,0.025,0.131183,human_arms_out0
0.453535,0.813567,0.112855,human_arms_out0
0.434336,0.805498,0.041744,human_arms_out0
0.46284,0.457751,0.065641,human_arms_out0
0.693031,0.872988,0.05953,human_arms_out0
0.424441,0.701304,0.141915,human_arms_out0
0.185387,0.872917,0.129645,human_arms_out0
0.385484,0.287173,0.055443,human_arms_out0
0.124365,0.900934,0.145773,human_arms_out0
0.52713,0.509817,0.106623,human_arms_out0
0.647112,0.822531,0.120904,human_arms_out0
0.403252,0.657665,0.132582,human_arms_out0
0.463298,0.553144,0.094404,human_arms_out0
0.515117,0.551504,0.062189,human_arms_out0
0.57374,0.837666,0.033955,human_arms_out0
0.455473,0.385665,0.046855,human_arms_out0
0.53789,0.337415,0.033443,human_arms_out0
0.449107,0.662539,0.139566,human_arms_out0
0.445558,0.615609,0.047294,human_arms_out0
0.390672,0.739025,0.134152,human_arms_out0
0.483633,0.412977,0.129343,human_arms_out0
0.585474,0.838188,0.086497,human_arms_out0
0.798746,0.935156,0.112584,human_arms_out0
0.43335,0.337927,0.03329,human_arms_out0
0.383575,0.82002,0.098909,human_arms_out0
0.501119,0.199486,0.105219,human_arms_out0
0.534128,0.731112,0.047653,human_arms_out0
0.478514,0.514228,0.044882,human_arms_out0
0.182069,0.781861,0.050407,human_arms_out1
0.389266,0.354782,0.091307,human_arms_out1
0.540661,0.748143,0.036176,human_arms_out1
0.515947,0.134546,0.11698,human_arms_out1
0.471679,0.704526,0.177197,human_arms_out1
0.283624,0.800542,0.04531,human_arms_out1
0.519375,0.481614,0.03808,human_arms_out1
0.519434,0.185978,0.062229,human_arms_out1
0.399522,0.705079,0.147406,human_arms_out1
0.40679,0.523836,0.048836,human_arms_out1
0.125174,0.786997,0.092723,human_arms_out1
0.558548,0.340261,0.087163,human_arms_out1
0.512898,0.291944,0.071659,human_arms_out1
0.40044,0.558242,0.062962,human_arms_out1
0.394273,0.204847,0.119833,human_arms_out1
0.436775,0.638971,0.054201,human_arms_out1
0.40288,0.740894,0.04087,human_arms_out1
0.474877,0.483069,0.052532,human_arms_out1
0.435882,0.720081,0.171577,human_arms_out1
0.434043,0.087579,0.082429,human_arms_out1
0.19002,0.791997,0.100368,human_arms_out1
0.401562,0.227519,0.123573,human_arms_out1
0.457097,0.968717,0.125575,human_arms_out1
0.440724,0.10664,0.0989,human_arms_out1
0.091783,0.797313,0.099124,human_arms_out1
0.338734,0.809388,0.10896,human_arms_out1
0.507866,0.637932,0.050348,human_arms_out1
0.494611,0.911965,0.156244,human_arms_out1
0.402787,0.770341,0.150865,human_arms_out1
0.392513,0.030444,0.133048,human_arms_out1
0.805968,0.78949,0.094901,human_arms_out1
0.496343,0.324137,0.080028,human_arms_out1
0.470254,0.786417,0.033421,human_arms_out1
0.430955,0.150352,0.122061,human_arms_out1
0.415969,0.773028,0.031796,human_arms_out1
0.450012,0.395842,0.059637,human_arms_out1
0.143693,0.80728,0.094238,human_arms_out1
0.551609,0.323607,0.078392,human_arms_out1
0.488806,0.41965,0.126664,human_arms_out1
0.302184,0.792997,0.045201,human_arms_out1
0.437932,0.052142,0.18077,human_arms_out1
0.455436,0.606945,0.165457,human_arms_out1
0.526397,0.404466,0.050089,human_arms_out1
0.484759,0.385849,0.094785,human_arms_out1
0.533385,0.270697,0.133032,human_arms_out1
0.151901,0.806234,0.052403,human_arms_out1
0.550394,0.471537,0.057836,human_arms_out1
0.46381,0.612761,0.044208,human_arms_out1
0.486708,0.535317,0.158808,human_arms_out1
0.194673,0.77044,0.061561,human_arms_out1
0.478418,0.797956,0.146487,human_arms_out1
0.506178,0.880575,0.089066,human_arms_out1
0.437809,0.050011,0.085546,human_arms_out1
0.680561,0.816307,0.095212,human_arms_out1
0.44446,0.398968,0.054994,human_arms_out1
0.240284,0.804809,0.101929,human_arms_out1
0.496455,0.575791,0.038983,human_arms_out1
0.463211,0.856004,0.132782,human_arms_out1
0.588644,0.758055,0.069119,human_arms_out1
0.164,0.813391,0.053793,human_arms_out1
0.496406,0.635342,0.168609,human_arms_out1
0.410367,0.822524,0.109714,human_arms_out1
0.356484,0.821639,0.105084,human_arms_out1
0.514595,0.939003,0.096913,human_arms_out1
0.551412,0.622623,0.12489,human_arms_out1
0.435212,0.161071,0.118598,human_arms_out1
0.468542,0.402979,0.110092,human_arms_out1
0.443518,0.747485,0.031961,human_arms_out1
0.540501,0.364495,0.061687,human_arms_out1
0.151883,0.81819,0.07902,human_arms_out1
0.508772,0.269919,0.117271,human_arms_out1
0.396446,0.762105,0.040033,human_arms_out1
0.632039,0.769271,0.052737,human_arms_out1
0.28988,0.821683,0.063768,human_arms_out1
0.376014,0.729386,0.06392,human_arms_out1
0.437885,0.034083,0.202518,human_arms_out1
0.868028,0.788046,0.072204,human_arms_out1
0.508151,0.544408,0.15497,human_arms_out1
0.437916,0.108201,0.116616,human_arms_out1
0.392834,0.043211,0.194468,human_arms_out1
0.43689,0.850012,0.075072,human_arms_out1
0.459035,0.576138,0.164188,human_arms_out1
0.804791,0.811619,0.091291,human_arms_out1
0.714198,0.773785,0.09154,human_arms_out1
0.396338,0.329499,0.084666,human_arms_out1
0.390728,0.576371,0.09453,human_arms_out1
0.566731,0.438923,0.121442,human_arms_out1
0.530884,0.307039,0.135978,human_arms_out1
0.463078,0.617783,0.166779,human_arms_out1
0.38718,0.720401,0.054871,human_arms_out1
0.439524,0.658174,0.167753,human_arms_out1
0.540712,0.772315,0.152329,human_arms_out1
0.563471,0.362733,0.119881,human_arms_out1
0.583595,0.750572,0.072206,human_arms_out1
0.443894,0.715505,0.173088,human_arms_out1
0.510417,0.904436,0.08351,human_arms_out1
0.463195,0.802989,0.142936,human_arms_out1
0.418387,0.717762,0.162936,human_arms_out1
0.534771,0.720571,0.042159,human_arms_out1
0.501181,0.576543,0.162093,human_arms_out1
0.42525,0.390083,0.052892,human_arms_out1
0.61922,0.797303,0.111343,human_arms_out1
0.436447,0.47746,0.041253,human_arms_out1
0.783249,0.799033,0.047454,human_arms_out1
0.504142,0.888127,0.150756,human_arms_out1
0.554122,0.742333,0.156696,human_arms_out1
0.506418,0.418757,0.052459,human_arms_out1
0.643407,0.809521,0.107994,human_arms_out1
0.848249,0.796955,0.061851,human_arms_out1
0.541946,0.365616,0.142501,human_arms_out1
0.532941,0.471768,0.04657,human_arms_out1
0.568694,0.383523,0.10087,human_arms_out1
0.471316,0.835082,0.052398,human_arms_out1
0.56254,0.340335,0.101465,human_arms_out1
0.705685,0.790801,0.103085,human_arms_out1
0.40169,0.632482,0.089799,human_arms_out1
0.494553,0.364627,0.074935,human_arms_out1
0.250173,0.811429,0.099819,human_arms_out1
0.438051,0.038812,0.101344,human_arms_out1
0.090262,0.805706,0.093154,human_arms_out1
0.551349,0.148731,0.082946,human_arms_out1
0.47255,0.648509,0.043015,human_arms_out1
0.450033,0.189937,0.07847,human_arms_out1
0.548105,0.259596,0.122917,human_arms_out1
0.541809,0.834975,0.07157,human_arms_out1
0.41063,0.414186,0.053653,human_arms_out1
0.525548,0.203216,0.125617,human_arms_out1
0.4632,0.371256,0.086032,human_arms_out1
0.711056,0.773841,0.092461,human_arms_out1
0.421231,0.38862,0.146545,human_arms_out1
0.436628,0.543903,0.152778,human_arms_out1
0.609959,0.795832,0.113345,human_arms_out1
0.833244,0.815365,0.078863,human_arms_out1
0.457137,0.310757,0.101316,human_arms_out1
0.462652,0.43616,0.129447,human_arms_out1
0.136205,0.785242,0.090834,human_arms_out1
0.512747,0.122561,0.088947,human_arms_out1
0.401339,0.030072,0.108379,human_arms_out1
0.506753,0.411715,0.138001,human_arms_out1
0.293819,0.8154,0.100086,human_arms_out1
0.560326,0.338012,0.091201,human_arms_out1
0.628622,0.798778,0.045563,human_arms_out1
0.391537,0.469589,0.069928,human_arms_out1
0.328381,0.76508,0.056065,human_arms_out1
0.400218,0.539468,0.136395,human_arms_out1
0.570084,0.407491,0.097502,human_arms_out1
0.483586,0.432567,0.080862,human_arms_out1
0.496924,0.56497,0.035217,human_arms_out1
0.094255,0.781103,0.099278,human_arms_out1
0.415546,0.57665,0.048717,human_arms_out1
0.468387,0.868541,0.16172,human_arms_out1
0.058278,0.803568,0.074729,human_arms_out1
0.387469,0.460422,0.126552,human_arms_out1
0.515532,0.922886,0.10177,human_arms_out1
0.530041,0.298068,0.13512,human_arms_out1
0.394714,0.050975,0.11532,human_arms_out1
0.42065,0.383944,0.146104,human_arms_out1
0.461698,0.378719,0.079251,human_arms_out1
0.529382,0.138513,0.071993,human_arms_out1
0.512246,0.632106,0.16315,human_arms_out1
0.399671,0.069904,0.094317,human_arms_out1
0.541445,0.582883,0.148626,human_arms_out1
0.448345,0.692409,0.042012,human_arms_out1
